h,P
-0.025754961974299762,0.6268551411042095
-0.02574101020724976,0.6268344754590304
-0.02572705844019976,0.6268138030908584
-0.025713106673149758,0.6267931239944267
-0.025699154906099756,0.6267724381644628
-0.025685203139049755,0.6267517455956847
-0.025671251371999753,0.6267310462828077
-0.02565729960494975,0.6267103402205368
-0.02564334783789975,0.6266896274035707
-0.02562939607084975,0.6266689078266028
-0.025615444303799747,0.6266481814843187
-0.025601492536749745,0.6266274483713974
-0.025587540769699744,0.6266067084825109
-0.025573589002649742,0.6265859618123236
-0.02555963723559974,0.6265652083554966
-0.02554568546854974,0.6265444481066782
-0.025531733701499738,0.6265236810605153
-0.025517781934449736,0.6265029072116451
-0.025503830167399735,0.6264821265546983
-0.025489878400349733,0.626461339084298
-0.02547592663329973,0.6264405447950623
-0.02546197486624973,0.6264197436816012
-0.02544802309919973,0.626398935738518
-0.025434071332149727,0.6263781209604072
-0.025420119565099725,0.6263572993418596
-0.025406167798049724,0.6263364708774577
-0.025392216030999722,0.626315635561775
-0.02537826426394972,0.6262947933893817
-0.02536431249689972,0.626273944354837
-0.025350360729849718,0.6262530884526953
-0.025336408962799716,0.6262322256775039
-0.025322457195749715,0.6262113560238031
-0.025308505428699713,0.6261904794861255
-0.02529455366164971,0.626169596058996
-0.02528060189459971,0.626148705736935
-0.02526665012754971,0.6261278085144532
-0.025252698360499707,0.6261069043860537
-0.025238746593449705,0.6260859933462347
-0.025224794826399704,0.6260650753894862
-0.025210843059349702,0.6260441505102922
-0.0251968912922997,0.6260232187031265
-0.0251829395252497,0.6260022799624594
-0.025168987758199698,0.6259813342827499
-0.025155035991149696,0.6259603816584539
-0.025141084224099695,0.6259394220840169
-0.025127132457049693,0.6259184555538806
-0.02511318068999969,0.6258974820624756
-0.02509922892294969,0.6258765016042268
-0.02508527715589969,0.6258555141735529
-0.025071325388849687,0.6258345197648634
-0.025057373621799685,0.625813518372561
-0.025043421854749684,0.6257925099910424
-0.025029470087699682,0.6257714946146955
-0.02501551832064968,0.6257504722379027
-0.02500156655359968,0.6257294428550364
-0.024987614786549678,0.6257084064604616
-0.024973663019499676,0.6256873630485392
-0.024959711252449675,0.6256663126136195
-0.024945759485399673,0.6256452551500472
-0.02493180771834967,0.6256241906521588
-0.02491785595129967,0.625603119114283
-0.02490390418424967,0.6255820405307426
-0.024889952417199667,0.6255609548958493
-0.024876000650149666,0.6255398622039132
-0.024862048883099664,0.6255187624492301
-0.024848097116049662,0.6254976556260938
-0.02483414534899966,0.6254765417287872
-0.02482019358194966,0.6254554207515876
-0.024806241814899658,0.6254342926887635
-0.024792290047849656,0.6254131575345757
-0.024778338280799655,0.6253920152832803
-0.024764386513749653,0.6253708659291205
-0.024750434746699652,0.625349709466337
-0.02473648297964965,0.6253285458891591
-0.02472253121259965,0.6253073751918116
-0.024708579445549647,0.6252861973685091
-0.024694627678499646,0.6252650124134593
-0.024680675911449644,0.6252438203208636
-0.024666724144399643,0.6252226210849133
-0.02465277237734964,0.6252014146997935
-0.02463882061029964,0.6251802011596813
-0.024624868843249638,0.6251589804587466
-0.024610917076199636,0.6251377525911501
-0.024596965309149635,0.6251165175510455
-0.024583013542099633,0.6250952753325786
-0.024569061775049632,0.625074025929888
-0.02455511000799963,0.6250527693371043
-0.02454115824094963,0.6250315055483492
-0.024527206473899627,0.6250102345577374
-0.024513254706849626,0.6249889563593775
-0.024499302939799624,0.6249676709473645
-0.024485351172749623,0.6249463783157916
-0.02447139940569962,0.624925078458743
-0.02445744763864962,0.6249037713702926
-0.024443495871599618,0.6248824570445067
-0.024429544104549616,0.6248611354754455
-0.024415592337499615,0.6248398066571589
-0.024401640570449613,0.6248184705836927
-0.024387688803399612,0.6247971272490799
-0.02437373703634961,0.6247757766473485
-0.02435978526929961,0.6247544187725187
-0.024345833502249607,0.6247330536185979
-0.024331881735199606,0.6247116811795946
-0.024317929968149604,0.6246903014494987
-0.024303978201099603,0.6246689144223005
-0.0242900264340496,0.6246475200919768
-0.0242760746669996,0.6246261184524998
-0.024262122899949598,0.6246047094978299
-0.024248171132899596,0.6245832932219242
-0.024234219365849595,0.6245618696187261
-0.024220267598799593,0.6245404386821749
-0.024206315831749592,0.6245190004062006
-0.02419236406469959,0.6244975547847241
-0.02417841229764959,0.62447610181166
-0.024164460530599587,0.6244546414809117
-0.024150508763549586,0.6244331737863773
-0.024136556996499584,0.6244116987219439
-0.024122605229449583,0.6243902162814929
-0.02410865346239958,0.6243687264588959
-0.02409470169534958,0.6243472292480158
-0.024080749928299578,0.6243257246427092
-0.024066798161249577,0.624304212636823
-0.024052846394199575,0.6242826932241937
-0.024038894627149573,0.6242611663986525
-0.024024942860099572,0.6242396321540213
-0.02401099109304957,0.6242180904841135
-0.02399703932599957,0.6241965413827337
-0.023983087558949567,0.6241749848436782
-0.023969135791899566,0.6241534208607346
-0.023955184024849564,0.6241318494276828
-0.023941232257799563,0.6241102705382938
-0.02392728049074956,0.62408868418633
-0.02391332872369956,0.624067090365544
-0.023899376956649558,0.624045489069682
-0.023885425189599557,0.6240238802924812
-0.023871473422549555,0.6240022640276686
-0.023857521655499554,0.6239806402689649
-0.023843569888449552,0.6239590090100794
-0.02382961812139955,0.6239373702447167
-0.02381566635434955,0.6239157239665681
-0.023801714587299547,0.6238940701693205
-0.023787762820249546,0.6238724088466476
-0.023773811053199544,0.6238507399922194
-0.023759859286149543,0.6238290635996939
-0.02374590751909954,0.62380737966272
-0.02373195575204954,0.62378568817494
-0.023718003984999538,0.6237639891299871
-0.023704052217949537,0.6237422825214832
-0.023690100450899535,0.6237205683430456
-0.023676148683849534,0.6236988465882798
-0.023662196916799532,0.6236771172507805
-0.02364824514974953,0.62365538032414
-0.02363429338269953,0.6236336358019354
-0.023620341615649527,0.6236118836777365
-0.023606389848599526,0.6235901239451072
-0.023592438081549524,0.6235683565976007
-0.023578486314499523,0.6235465816287593
-0.02356453454744952,0.6235247990321172
-0.02355058278039952,0.6235030088012027
-0.023536631013349518,0.6234812109295303
-0.023522679246299517,0.6234594054106103
-0.023508727479249515,0.623437592237939
-0.023494775712199514,0.623415771405009
-0.023480823945149512,0.6233939429052997
-0.02346687217809951,0.6233721067322817
-0.02345292041104951,0.6233502628794195
-0.023438968643999507,0.6233284113401651
-0.023425016876949506,0.6233065521079642
-0.023411065109899504,0.6232846851762504
-0.023397113342849503,0.6232628105384502
-0.0233831615757995,0.6232409281879806
-0.0233692098087495,0.62321903811825
-0.0233552580416995,0.6231971403226565
-0.023341306274649497,0.623175234794587
-0.023327354507599495,0.6231533215274246
-0.023313402740549494,0.6231314005145372
-0.023299450973499492,0.623109471749287
-0.02328549920644949,0.6230875352250267
-0.02327154743939949,0.6230655909350988
-0.023257595672349488,0.6230436388728353
-0.023243643905299486,0.6230216790315606
-0.023229692138249484,0.62299971140459
-0.023215740371199483,0.6229777359852272
-0.02320178860414948,0.6229557527667692
-0.02318783683709948,0.6229337617425011
-0.02317388507004948,0.6229117629056999
-0.023159933302999477,0.6228897562496344
-0.023145981535949475,0.6228677417675589
-0.023132029768899474,0.6228457194527243
-0.023118078001849472,0.6228236892983698
-0.02310412623479947,0.6228016512977219
-0.02309017446774947,0.6227796054440019
-0.023076222700699468,0.6227575517304184
-0.023062270933649466,0.6227354901501738
-0.023048319166599465,0.6227134206964567
-0.023034367399549463,0.6226913433624491
-0.02302041563249946,0.6226692581413228
-0.02300646386544946,0.6226471650262374
-0.02299251209839946,0.6226250640103476
-0.022978560331349457,0.6226029550867925
-0.022964608564299455,0.6225808382487062
-0.022950656797249454,0.6225587134892127
-0.022936705030199452,0.6225365808014218
-0.02292275326314945,0.6225144401784393
-0.02290880149609945,0.6224922916133575
-0.022894849729049448,0.6224701350992579
-0.022880897961999446,0.6224479706292165
-0.022866946194949445,0.622425798196296
-0.022852994427899443,0.6224036177935492
-0.02283904266084944,0.6223814294140212
-0.02282509089379944,0.6223592330507451
-0.02281113912674944,0.6223370286967447
-0.022797187359699437,0.6223148163450337
-0.022783235592649435,0.6222925959886165
-0.022769283825599434,0.6222703676204868
-0.022755332058549432,0.6222481312336272
-0.02274138029149943,0.6222258868210129
-0.02272742852444943,0.6222036343756066
-0.022713476757399428,0.622181373890362
-0.022699524990349426,0.6221591053582219
-0.022685573223299425,0.6221368287721205
-0.022671621456249423,0.6221145441249791
-0.02265766968919942,0.6220922514097122
-0.02264371792214942,0.6220699506192222
-0.02262976615509942,0.6220476417464
-0.022615814388049417,0.6220253247841291
-0.022601862620999415,0.6220029997252812
-0.022587910853949414,0.6219806665627166
-0.022573959086899412,0.621958325289288
-0.02256000731984941,0.6219359758978353
-0.02254605555279941,0.6219136183811891
-0.022532103785749408,0.621891252732169
-0.022518152018699406,0.6218688789435864
-0.022504200251649405,0.6218464970082389
-0.022490248484599403,0.6218241069189162
-0.0224762967175494,0.621801708668396
-0.0224623449504994,0.6217793022494468
-0.0224483931834494,0.6217568876548255
-0.022434441416399397,0.6217344648772792
-0.022420489649349395,0.6217120339095438
-0.022406537882299394,0.6216895947443453
-0.022392586115249392,0.6216671473743991
-0.02237863434819939,0.6216446917924091
-0.02236468258114939,0.6216222279910695
-0.022350730814099388,0.6215997559630633
-0.022336779047049386,0.6215772757010627
-0.022322827279999385,0.6215547871977288
-0.022308875512949383,0.6215322904457151
-0.02229492374589938,0.6215097854376599
-0.02228097197884938,0.6214872721661939
-0.02226702021179938,0.6214647506239346
-0.022253068444749377,0.6214422208034892
-0.022239116677699376,0.6214196826974582
-0.022225164910649374,0.6213971362984256
-0.022211213143599372,0.6213745815989664
-0.02219726137654937,0.6213520185916453
-0.02218330960949937,0.621329447269016
-0.022169357842449368,0.6213068676236204
-0.022155406075399366,0.6212842796479917
-0.022141454308349365,0.6212616833346497
-0.022127502541299363,0.621239078676103
-0.02211355077424936,0.6212164656648511
-0.02209959900719936,0.6211938442933816
-0.02208564724014936,0.6211712145541707
-0.022071695473099357,0.621148576439683
-0.022057743706049356,0.6211259299423727
-0.022043791938999354,0.6211032750546838
-0.022029840171949353,0.6210806117690477
-0.02201588840489935,0.6210579400778846
-0.02200193663784935,0.621035259973604
-0.021987984870799348,0.6210125714486049
-0.021974033103749346,0.6209898744952717
-0.021960081336699345,0.6209671691059822
-0.021946129569649343,0.6209444552730993
-0.021932177802599342,0.6209217329889775
-0.02191822603554934,0.6208990022459571
-0.02190427426849934,0.620876263036368
-0.021890322501449337,0.6208535153525294
-0.021876370734399336,0.6208307591867481
-0.021862418967349334,0.6208079945313207
-0.021848467200299333,0.620785221378532
-0.02183451543324933,0.6207624397206526
-0.02182056366619933,0.6207396495499461
-0.021806611899149328,0.6207168508586604
-0.021792660132099326,0.6206940436390338
-0.021778708365049325,0.6206712278832947
-0.021764756597999323,0.6206484035836559
-0.021750804830949322,0.6206255707323209
-0.02173685306389932,0.6206027293214817
-0.02172290129684932,0.6205798793433186
-0.021708949529799317,0.6205570207899989
-0.021694997762749316,0.6205341536536796
-0.021681045995699314,0.6205112779265055
-0.021667094228649313,0.6204883936006094
-0.02165314246159931,0.6204655006681088
-0.02163919069454931,0.6204425991211173
-0.021625238927499308,0.6204196889517309
-0.021611287160449306,0.6203967701520334
-0.021597335393399305,0.6203738427140996
-0.021583383626349303,0.6203509066299896
-0.021569431859299302,0.6203279618917552
-0.0215554800922493,0.6203050084914312
-0.0215415283251993,0.6202820464210435
-0.021527576558149297,0.6202590756726077
-0.021513624791099296,0.6202360962381226
-0.021499673024049294,0.6202131081095776
-0.021485721256999293,0.6201901112789495
-0.02147176948994929,0.6201671057382048
-0.02145781772289929,0.6201440914792946
-0.021443865955849288,0.6201210684941606
-0.021429914188799287,0.620098036774729
-0.021415962421749285,0.6200749963129167
-0.021402010654699283,0.6200519471006279
-0.021388058887649282,0.6200288891297546
-0.02137410712059928,0.6200058223921732
-0.02136015535354928,0.6199827468797524
-0.021346203586499277,0.619959662584346
-0.021332251819449276,0.6199365694977956
-0.021318300052399274,0.6199134676119311
-0.021304348285349273,0.6198903569185684
-0.02129039651829927,0.6198672374095118
-0.02127644475124927,0.6198441090765537
-0.021262492984199268,0.6198209719114729
-0.021248541217149267,0.6197978259060366
-0.021234589450099265,0.6197746710519991
-0.021220637683049264,0.6197515073411008
-0.021206685915999262,0.6197283347650718
-0.02119273414894926,0.6197051533156266
-0.02117878238189926,0.6196819629844701
-0.021164830614849257,0.6196587637632918
-0.021150878847799256,0.6196355556437696
-0.021136927080749254,0.6196123386175688
-0.021122975313699253,0.619589112676341
-0.02110902354664925,0.6195658778117276
-0.02109507177959925,0.6195426340153528
-0.021081120012549248,0.6195193812788303
-0.021067168245499247,0.6194961195937618
-0.021053216478449245,0.6194728489517352
-0.021039264711399244,0.6194495693443222
-0.021025312944349242,0.6194262807630879
-0.02101136117729924,0.6194029831995791
-0.02099740941024924,0.6193796766453319
-0.020983457643199237,0.6193563610918669
-0.020969505876149236,0.6193330365306954
-0.020955554109099234,0.619309702953313
-0.020941602342049233,0.6192863603512018
-0.02092765057499923,0.6192630087158313
-0.02091369880794923,0.6192396480386592
-0.020899747040899228,0.619216278311127
-0.020885795273849227,0.6191928995246657
-0.020871843506799225,0.6191695116706907
-0.020857891739749224,0.6191461147406049
-0.020843939972699222,0.6191227087257988
-0.02082998820564922,0.619099293617648
-0.02081603643859922,0.6190758694075155
-0.020802084671549217,0.6190524360867508
-0.020788132904499216,0.6190289936466883
-0.020774181137449214,0.619005542078652
-0.020760229370399213,0.6189820813739494
-0.02074627760334921,0.6189586115238759
-0.02073232583629921,0.6189351325197122
-0.02071837406924921,0.6189116443527263
-0.020704422302199207,0.6188881470141722
-0.020690470535149205,0.6188646404952899
-0.020676518768099204,0.6188411247873067
-0.020662567001049202,0.6188175998814341
-0.0206486152339992,0.6187940657688724
-0.0206346634669492,0.6187705224408063
-0.020620711699899198,0.6187469698884046
-0.020606759932849196,0.6187234081028276
-0.020592808165799194,0.6186998370752164
-0.020578856398749193,0.618676256796702
-0.02056490463169919,0.6186526672583976
-0.02055095286464919,0.6186290684514063
-0.02053700109759919,0.6186054603668151
-0.020523049330549187,0.618581842995696
-0.020509097563499185,0.6185582163291089
-0.020495145796449184,0.6185345803580987
-0.020481194029399182,0.6185109350736954
-0.02046724226234918,0.6184872804669148
-0.02045329049529918,0.6184636165287598
-0.020439338728249178,0.6184399432502188
-0.020425386961199176,0.6184162606222646
-0.020411435194149175,0.6183925686358555
-0.020397483427099173,0.618368867281938
-0.02038353166004917,0.6183451565514414
-0.02036957989299917,0.6183214364352809
-0.02035562812594917,0.6182977069243585
-0.020341676358899167,0.6182739680095628
-0.020327724591849165,0.6182502196817641
-0.020313772824799164,0.6182264619318206
-0.020299821057749162,0.6182026947505749
-0.02028586929069916,0.618178918128857
-0.02027191752364916,0.6181551320574796
-0.020257965756599158,0.618131336527242
-0.020244013989549156,0.6181075315289278
-0.020230062222499155,0.6180837170533082
-0.020216110455449153,0.6180598930911371
-0.02020215868839915,0.6180360596331546
-0.02018820692134915,0.6180122166700849
-0.02017425515429915,0.617988364192639
-0.020160303387249147,0.6179645021915123
-0.020146351620199145,0.617940630657385
-0.020132399853149144,0.6179167495809207
-0.020118448086099142,0.6178928589527718
-0.02010449631904914,0.6178689587635713
-0.02009054455199914,0.61784504900394
-0.020076592784949138,0.6178211296644839
-0.020062641017899136,0.6177972007357909
-0.020048689250849135,0.6177732622084359
-0.020034737483799133,0.6177493140729776
-0.02002078571674913,0.6177253563199608
-0.02000683394969913,0.6177013889399134
-0.01999288218264913,0.6176774119233487
-0.019978930415599127,0.617653425260764
-0.019964978648549125,0.6176294289426427
-0.019951026881499124,0.6176054229594509
-0.019937075114449122,0.6175814073016395
-0.01992312334739912,0.6175573819596457
-0.01990917158034912,0.6175333469238882
-0.019895219813299118,0.6175093021847727
-0.019881268046249116,0.6174852477326879
-0.019867316279199115,0.6174611835580062
-0.019853364512149113,0.6174371096510867
-0.01983941274509911,0.6174130260022709
-0.01982546097804911,0.6173889326018837
-0.01981150921099911,0.6173648294402369
-0.019797557443949107,0.6173407165076235
-0.019783605676899105,0.6173165937943234
-0.019769653909849104,0.6172924612905982
-0.019755702142799102,0.6172683189866935
-0.0197417503757491,0.6172441668728421
-0.0197277986086991,0.6172200049392578
-0.019713846841649098,0.6171958331761377
-0.019699895074599096,0.6171716515736654
-0.019685943307549095,0.6171474601220077
-0.019671991540499093,0.6171232588113136
-0.01965803977344909,0.6170990476317155
-0.01964408800639909,0.6170748265733335
-0.01963013623934909,0.6170505956262669
-0.019616184472299087,0.6170263547806009
-0.019602232705249086,0.6170021040264048
-0.019588280938199084,0.6169778433537302
-0.019574329171149082,0.616953572752612
-0.01956037740409908,0.6169292922130682
-0.01954642563704908,0.6169050017251051
-0.019532473869999078,0.6168807012787055
-0.019518522102949076,0.6168563908638401
-0.019504570335899075,0.6168320704704605
-0.019490618568849073,0.6168077400885033
-0.01947666680179907,0.6167833997078882
-0.01946271503474907,0.6167590493185169
-0.01944876326769907,0.616734688910276
-0.019434811500649067,0.6167103184730321
-0.019420859733599066,0.616685937996641
-0.019406907966549064,0.6166615474709342
-0.019392956199499062,0.616637146885732
-0.01937900443244906,0.6166127362308337
-0.01936505266539906,0.6165883154960254
-0.019351100898349058,0.6165638846710715
-0.019337149131299056,0.616539443745723
-0.019323197364249055,0.6165149927097141
-0.019309245597199053,0.6164905315527563
-0.019295293830149052,0.6164660602645522
-0.01928134206309905,0.6164415788347795
-0.01926739029604905,0.6164170872531031
-0.019253438528999047,0.6163925855091684
-0.019239486761949046,0.6163680735926058
-0.019225534994899044,0.616343551493025
-0.019211583227849043,0.6163190192000205
-0.01919763146079904,0.6162944767031676
-0.01918367969374904,0.6162699239920266
-0.019169727926699038,0.6162453610561383
-0.019155776159649036,0.6162207878850238
-0.019141824392599035,0.6161962044681925
-0.019127872625549033,0.6161716107951284
-0.019113920858499032,0.6161470068553043
-0.01909996909144903,0.6161223926381721
-0.01908601732439903,0.616097768133167
-0.019072065557349027,0.6160731333297034
-0.019058113790299026,0.6160484882171815
-0.019044162023249024,0.6160238327849814
-0.019030210256199023,0.6159991670224659
-0.01901625848914902,0.61597449091898
-0.01900230672209902,0.6159498044638484
-0.018988354955049018,0.6159251076463799
-0.018974403187999016,0.6159004004558649
-0.018960451420949015,0.6158756828815751
-0.018946499653899013,0.6158509549127638
-0.018932547886849012,0.615826216538666
-0.01891859611979901,0.6158014677484979
-0.01890464435274901,0.6157767085314577
-0.018890692585699007,0.6157519388767255
-0.018876740818649006,0.615727158773462
-0.018862789051599004,0.6157023682108091
-0.018848837284549003,0.6156775671778931
-0.018834885517499,0.6156527556638177
-0.018820933750449,0.6156279336576693
-0.018806981983398998,0.6156031011485159
-0.018793030216348997,0.6155782581254081
-0.018779078449298995,0.6155534045773735
-0.018765126682248993,0.6155285404934252
-0.018751174915198992,0.6155036658625549
-0.01873722314814899,0.6154787806737368
-0.01872327138109899,0.6154538849159236
-0.018709319614048987,0.6154289785780526
-0.018695367846998986,0.6154040616490377
-0.018681416079948984,0.6153791341177787
-0.018667464312898983,0.6153541959731512
-0.01865351254584898,0.6153292472040148
-0.01863956077879898,0.6153042877992078
-0.018625609011748978,0.6152793177475507
-0.018611657244698977,0.6152543370378433
-0.018597705477648975,0.6152293456588686
-0.018583753710598973,0.6152043435993858
-0.018569801943548972,0.6151793308481381
-0.01855585017649897,0.6151543073938472
-0.01854189840944897,0.6151292732252158
-0.018527946642398967,0.6151042283309275
-0.018513994875348966,0.6150791726996466
-0.018500043108298964,0.6150541063200132
-0.018486091341248963,0.6150290291806545
-0.01847213957419896,0.6150039412701734
-0.01845818780714896,0.6149788425771534
-0.018444236040098958,0.6149537330901574
-0.018430284273048957,0.6149286127977303
-0.018416332505998955,0.6149034816883967
-0.018402380738948954,0.6148783397506578
-0.018388428971898952,0.6148531869729997
-0.01837447720484895,0.6148280233438844
-0.01836052543779895,0.6148028488517544
-0.018346573670748947,0.6147776634850328
-0.018332621903698946,0.6147524672321226
-0.018318670136648944,0.6147272600814045
-0.018304718369598943,0.6147020420212411
-0.01829076660254894,0.6146768130399709
-0.01827681483549894,0.6146515731259162
-0.018262863068448938,0.6146263222673752
-0.018248911301398937,0.6146010604526275
-0.018234959534348935,0.6145757876699312
-0.018221007767298934,0.6145505039075247
-0.018207056000248932,0.6145252091536221
-0.01819310423319893,0.6144999033964197
-0.01817915246614893,0.6144745866240945
-0.018165200699098927,0.614449258824797
-0.018151248932048926,0.6144239199866617
-0.018137297164998924,0.6143985700977987
-0.018123345397948923,0.6143732091463009
-0.01810939363089892,0.6143478371202347
-0.01809544186384892,0.6143224540076495
-0.018081490096798918,0.6142970597965709
-0.018067538329748917,0.6142716544750043
-0.018053586562698915,0.6142462380309353
-0.018039634795648914,0.6142208104523232
-0.018025683028598912,0.6141953717271095
-0.01801173126154891,0.6141699218432148
-0.01799777949449891,0.6141444607885355
-0.017983827727448908,0.614118988550948
-0.017969875960398906,0.6140935051183058
-0.017955924193348904,0.6140680104784414
-0.017941972426298903,0.6140425046191644
-0.0179280206592489,0.6140169875282651
-0.0179140688921989,0.613991459193508
-0.0179001171251489,0.6139659196026391
-0.017886165358098897,0.6139403687433795
-0.017872213591048895,0.6139148066034295
-0.017858261823998894,0.6138892331704684
-0.017844310056948892,0.613863648432152
-0.01783035828989889,0.6138380523761123
-0.01781640652284889,0.6138124449899615
-0.017802454755798888,0.6137868262612873
-0.017788502988748886,0.6137611961776569
-0.017774551221698884,0.6137355547266128
-0.017760599454648883,0.6137099018956775
-0.01774664768759888,0.6136842376723487
-0.01773269592054888,0.6136585620441031
-0.01771874415349888,0.6136328749983913
-0.017704792386448877,0.6136071765226445
-0.017690840619398875,0.6135814666042712
-0.017676888852348874,0.6135557452306538
-0.017662937085298872,0.6135300123891534
-0.01764898531824887,0.6135042680671114
-0.01763503355119887,0.6134785122518384
-0.017621081784148868,0.6134527449306295
-0.017607130017098866,0.6134269660907519
-0.017593178250048865,0.6134011757194509
-0.017579226482998863,0.6133753738039494
